期間,幣別,匯率
1962-06-01,新台幣NTD/USD,126.01600403251211
1962-07-01,新台幣NTD/USD,126.01600403251211
1962-08-01,新台幣NTD/USD,126.01600403251211
1962-09-01,新台幣NTD/USD,126.01600403251211
1962-10-01,新台幣NTD/USD,126.01600403251211
1962-11-01,新台幣NTD/USD,126.01600403251211
1962-12-01,新台幣NTD/USD,126.01600403251211
1963-01-01,新台幣NTD/USD,126.01600403251211
1963-02-01,新台幣NTD/USD,126.01600403251211
1963-03-01,新台幣NTD/USD,126.01600403251211
1963-04-01,新台幣NTD/USD,126.01600403251211
1963-05-01,新台幣NTD/USD,126.01600403251211
1963-06-01,新台幣NTD/USD,126.01600403251211
1963-07-01,新台幣NTD/USD,126.01600403251211
1963-08-01,新台幣NTD/USD,126.01600403251211
1963-09-01,新台幣NTD/USD,126.01600403251211
1963-10-01,新台幣NTD/USD,126.01600403251211
1963-11-01,新台幣NTD/USD,126.01600403251211
1963-12-01,新台幣NTD/USD,126.01600403251211
1964-01-01,新台幣NTD/USD,126.01600403251211
1964-02-01,新台幣NTD/USD,126.01600403251211
1964-03-01,新台幣NTD/USD,126.01600403251211
1964-04-01,新台幣NTD/USD,126.01600403251211
1964-05-01,新台幣NTD/USD,126.01600403251211
1964-06-01,新台幣NTD/USD,126.01600403251211
1964-07-01,新台幣NTD/USD,126.01600403251211
1964-08-01,新台幣NTD/USD,126.01600403251211
1964-09-01,新台幣NTD/USD,126.01600403251211
1964-10-01,新台幣NTD/USD,126.01600403251211
1964-11-01,新台幣NTD/USD,126.01600403251211
1964-12-01,新台幣NTD/USD,126.01600403251211
1965-01-01,新台幣NTD/USD,126.01600403251211
1965-02-01,新台幣NTD/USD,126.01600403251211
1965-03-01,新台幣NTD/USD,126.01600403251211
1965-04-01,新台幣NTD/USD,126.01600403251211
1965-05-01,新台幣NTD/USD,126.01600403251211
1965-06-01,新台幣NTD/USD,126.01600403251211
1965-07-01,新台幣NTD/USD,126.01600403251211
1965-08-01,新台幣NTD/USD,126.01600403251211
1965-09-01,新台幣NTD/USD,126.01600403251211
1965-10-01,新台幣NTD/USD,126.01600403251211
1965-11-01,新台幣NTD/USD,126.01600403251211
1965-12-01,新台幣NTD/USD,126.01600403251211
1966-01-01,新台幣NTD/USD,126.01600403251211
1966-02-01,新台幣NTD/USD,126.01600403251211
1966-03-01,新台幣NTD/USD,126.01600403251211
1966-04-01,新台幣NTD/USD,126.01600403251211
1966-05-01,新台幣NTD/USD,126.01600403251211
1966-06-01,新台幣NTD/USD,126.01600403251211
1966-07-01,新台幣NTD/USD,126.01600403251211
1966-08-01,新台幣NTD/USD,126.01600403251211
1966-09-01,新台幣NTD/USD,126.01600403251211
1966-10-01,新台幣NTD/USD,126.01600403251211
1966-11-01,新台幣NTD/USD,126.01600403251211
1966-12-01,新台幣NTD/USD,126.01600403251211
1967-01-01,新台幣NTD/USD,126.01600403251211
1967-02-01,新台幣NTD/USD,126.01600403251211
1967-03-01,新台幣NTD/USD,126.01600403251211
1967-04-01,新台幣NTD/USD,126.01600403251211
1967-05-01,新台幣NTD/USD,126.01600403251211
1967-06-01,新台幣NTD/USD,126.01600403251211
1967-07-01,新台幣NTD/USD,126.01600403251211
1967-08-01,新台幣NTD/USD,126.01600403251211
1967-09-01,新台幣NTD/USD,126.01600403251211
1967-10-01,新台幣NTD/USD,126.01600403251211
1967-11-01,新台幣NTD/USD,126.01600403251211
1967-12-01,新台幣NTD/USD,126.01600403251211
1968-01-01,新台幣NTD/USD,126.01600403251211
1968-02-01,新台幣NTD/USD,126.01600403251211
1968-03-01,新台幣NTD/USD,126.01600403251211
1968-04-01,新台幣NTD/USD,126.01600403251211
1968-05-01,新台幣NTD/USD,126.01600403251211
1968-06-01,新台幣NTD/USD,126.01600403251211
1968-07-01,新台幣NTD/USD,126.01600403251211
1968-08-01,新台幣NTD/USD,126.01600403251211
1968-09-01,新台幣NTD/USD,126.01600403251211
1968-10-01,新台幣NTD/USD,126.01600403251211
1968-11-01,新台幣NTD/USD,126.01600403251211
1968-12-01,新台幣NTD/USD,126.01600403251211
1969-01-01,新台幣NTD/USD,126.01600403251211
1969-02-01,新台幣NTD/USD,126.01600403251211
1969-03-01,新台幣NTD/USD,126.01600403251211
1969-04-01,新台幣NTD/USD,126.01600403251211
1969-05-01,新台幣NTD/USD,126.01600403251211
1969-06-01,新台幣NTD/USD,126.01600403251211
1969-07-01,新台幣NTD/USD,126.01600403251211
1969-08-01,新台幣NTD/USD,126.01600403251211
1969-09-01,新台幣NTD/USD,126.01600403251211
1969-10-01,新台幣NTD/USD,126.01600403251211
1969-11-01,新台幣NTD/USD,126.01600403251211
1969-12-01,新台幣NTD/USD,126.01600403251211
1970-01-01,新台幣NTD/USD,126.01600403251211
1970-02-01,新台幣NTD/USD,126.01600403251211
1970-03-01,新台幣NTD/USD,126.01600403251211
1970-04-01,新台幣NTD/USD,126.01600403251211
1970-05-01,新台幣NTD/USD,126.01600403251211
1970-06-01,新台幣NTD/USD,126.01600403251211
1970-07-01,新台幣NTD/USD,126.01600403251211
1970-08-01,新台幣NTD/USD,126.01600403251211
1970-09-01,新台幣NTD/USD,126.01600403251211
1970-10-01,新台幣NTD/USD,126.01600403251211
1970-11-01,新台幣NTD/USD,126.01600403251211
1970-12-01,新台幣NTD/USD,126.01600403251211
1971-01-01,新台幣NTD/USD,126.01600403251211
1971-02-01,新台幣NTD/USD,126.01600403251211
1971-03-01,新台幣NTD/USD,126.01600403251211
1971-04-01,新台幣NTD/USD,126.01600403251211
1971-05-01,新台幣NTD/USD,126.01600403251211
1971-06-01,新台幣NTD/USD,126.01600403251211
1971-07-01,新台幣NTD/USD,126.01600403251211
1971-08-01,新台幣NTD/USD,126.01600403251211
1971-09-01,新台幣NTD/USD,126.01600403251211
1971-10-01,新台幣NTD/USD,126.01600403251211
1971-11-01,新台幣NTD/USD,126.01600403251211
1971-12-01,新台幣NTD/USD,126.01600403251211
1972-01-01,新台幣NTD/USD,126.01600403251211
1972-02-01,新台幣NTD/USD,126.01600403251211
1972-03-01,新台幣NTD/USD,126.01600403251211
1972-04-01,新台幣NTD/USD,126.01600403251211
1972-05-01,新台幣NTD/USD,126.01600403251211
1972-06-01,新台幣NTD/USD,126.01600403251211
1972-07-01,新台幣NTD/USD,126.01600403251211
1972-08-01,新台幣NTD/USD,126.01600403251211
1972-09-01,新台幣NTD/USD,126.01600403251211
1972-10-01,新台幣NTD/USD,126.01600403251211
1972-11-01,新台幣NTD/USD,126.01600403251211
1972-12-01,新台幣NTD/USD,126.01600403251211
1973-01-01,新台幣NTD/USD,126.01600403251211
1973-02-01,新台幣NTD/USD,119.71520383088652
1973-03-01,新台幣NTD/USD,119.71520383088652
1973-04-01,新台幣NTD/USD,119.71520383088652
1973-05-01,新台幣NTD/USD,119.71520383088652
1973-06-01,新台幣NTD/USD,119.71520383088652
1973-07-01,新台幣NTD/USD,119.71520383088652
1973-08-01,新台幣NTD/USD,119.71520383088652
1973-09-01,新台幣NTD/USD,119.71520383088652
1973-10-01,新台幣NTD/USD,119.71520383088652
1973-11-01,新台幣NTD/USD,119.71520383088652
1973-12-01,新台幣NTD/USD,119.71520383088652
1974-01-01,新台幣NTD/USD,119.71520383088652
1974-02-01,新台幣NTD/USD,119.71520383088652
1974-03-01,新台幣NTD/USD,119.71520383088652
1974-04-01,新台幣NTD/USD,119.71520383088652
1974-05-01,新台幣NTD/USD,119.71520383088652
1974-06-01,新台幣NTD/USD,119.71520383088652
1974-07-01,新台幣NTD/USD,119.71520383088652
1974-08-01,新台幣NTD/USD,119.71520383088652
1974-09-01,新台幣NTD/USD,119.71520383088652
1974-10-01,新台幣NTD/USD,119.71520383088652
1974-11-01,新台幣NTD/USD,119.71520383088652
1974-12-01,新台幣NTD/USD,119.71520383088652
1975-01-01,新台幣NTD/USD,119.71520383088652
1975-02-01,新台幣NTD/USD,119.71520383088652
1975-03-01,新台幣NTD/USD,119.71520383088652
1975-04-01,新台幣NTD/USD,119.71520383088652
1975-05-01,新台幣NTD/USD,119.71520383088652
1975-06-01,新台幣NTD/USD,119.71520383088652
1975-07-01,新台幣NTD/USD,119.71520383088652
1975-08-01,新台幣NTD/USD,119.71520383088652
1975-09-01,新台幣NTD/USD,119.71520383088652
1975-10-01,新台幣NTD/USD,119.71520383088652
1975-11-01,新台幣NTD/USD,119.71520383088652
1975-12-01,新台幣NTD/USD,119.71520383088652
1976-01-01,新台幣NTD/USD,119.71520383088652
1976-02-01,新台幣NTD/USD,119.71520383088652
1976-03-01,新台幣NTD/USD,119.71520383088652
1976-04-01,新台幣NTD/USD,119.71520383088652
1976-05-01,新台幣NTD/USD,119.71520383088652
1976-06-01,新台幣NTD/USD,119.71520383088652
1976-07-01,新台幣NTD/USD,119.71520383088652
1976-08-01,新台幣NTD/USD,119.71520383088652
1976-09-01,新台幣NTD/USD,119.71520383088652
1976-10-01,新台幣NTD/USD,119.71520383088652
1976-11-01,新台幣NTD/USD,119.71520383088652
1976-12-01,新台幣NTD/USD,119.71520383088652
1977-01-01,新台幣NTD/USD,119.71520383088652
1977-02-01,新台幣NTD/USD,119.71520383088652
1977-03-01,新台幣NTD/USD,119.71520383088652
1977-04-01,新台幣NTD/USD,119.71520383088652
1977-05-01,新台幣NTD/USD,119.71520383088652
1977-06-01,新台幣NTD/USD,119.71520383088652
1977-07-01,新台幣NTD/USD,119.71520383088652
1977-08-01,新台幣NTD/USD,119.71520383088652
1977-09-01,新台幣NTD/USD,119.71520383088652
1977-10-01,新台幣NTD/USD,119.71520383088652
1977-11-01,新台幣NTD/USD,119.71520383088652
1977-12-01,新台幣NTD/USD,119.71520383088652
1978-01-01,新台幣NTD/USD,119.71520383088652
1978-02-01,新台幣NTD/USD,119.71520383088652
1978-03-01,新台幣NTD/USD,119.71520383088652
1978-04-01,新台幣NTD/USD,119.71520383088652
1978-05-01,新台幣NTD/USD,119.71520383088652
1978-06-01,新台幣NTD/USD,119.71520383088652
1978-07-01,新台幣NTD/USD,113.41440362926092
1978-08-01,新台幣NTD/USD,113.41440362926092
1978-09-01,新台幣NTD/USD,113.41440362926092
1978-10-01,新台幣NTD/USD,113.41440362926092
1978-11-01,新台幣NTD/USD,113.41440362926092
1978-12-01,新台幣NTD/USD,113.41440362926092
1979-01-01,新台幣NTD/USD,112.70556360657802
1979-02-01,新台幣NTD/USD,113.16552202129671
1979-03-01,新台幣NTD/USD,113.25688362422028
1979-04-01,新台幣NTD/USD,113.41440362926092
1979-05-01,新台幣NTD/USD,113.41440362926092
1979-06-01,新台幣NTD/USD,113.69163883813245
1979-07-01,新台幣NTD/USD,113.7294436393422
1979-08-01,新台幣NTD/USD,113.57822443450318
1979-09-01,新台幣NTD/USD,113.5089156322853
1979-10-01,新台幣NTD/USD,113.5089156322853
1979-11-01,新台幣NTD/USD,113.5089156322853
1979-12-01,新台幣NTD/USD,113.5089156322853
1980-01-01,新台幣NTD/USD,113.5089156322853
1980-02-01,新台幣NTD/USD,113.5089156322853
1980-03-01,新台幣NTD/USD,113.49631403188205
1980-04-01,新台幣NTD/USD,113.61287883561214
1980-05-01,新台幣NTD/USD,113.57192363430156
1980-06-01,新台幣NTD/USD,113.50261483208367
1980-07-01,新台幣NTD/USD,113.4364564299666
1980-08-01,新台幣NTD/USD,113.30729002583328
1980-09-01,新台幣NTD/USD,113.19387562220402
1980-10-01,新台幣NTD/USD,113.21592842290971
1980-11-01,新台幣NTD/USD,113.19387562220402
1980-12-01,新台幣NTD/USD,113.2631844244219
1981-01-01,新台幣NTD/USD,113.30098922563165
1981-02-01,新台幣NTD/USD,113.17182282149834
1981-03-01,新台幣NTD/USD,113.9279188456934
1981-04-01,新台幣NTD/USD,114.94864847835674
1981-05-01,新台幣NTD/USD,114.51074286434377
1981-06-01,新台幣NTD/USD,114.3973284607145
1981-07-01,新台幣NTD/USD,114.23665805557306
1981-08-01,新台幣NTD/USD,117.64224056455168
1981-09-01,新台幣NTD/USD,119.17963581374833
1981-10-01,新台幣NTD/USD,119.2898998172768
1981-11-01,新台幣NTD/USD,119.0221158087077
1981-12-01,新台幣NTD/USD,119.21113981475648
1982-01-01,新台幣NTD/USD,118.80788860185245
1982-02-01,新台幣NTD/USD,119.43796862201499
1982-03-01,新台幣NTD/USD,120.02079264066536
1982-04-01,新台幣NTD/USD,120.77688866486045
1982-05-01,新台幣NTD/USD,122.096906307101
1982-06-01,新台幣NTD/USD,123.15544074097409
1982-07-01,新台幣NTD/USD,124.21712557494801
1982-08-01,新台幣NTD/USD,125.38277361224874
1982-09-01,新台幣NTD/USD,125.54344401739021
1982-10-01,新台幣NTD/USD,125.89943922878206
1982-11-01,新台幣NTD/USD,127.52504568080145
1982-12-01,新台幣NTD/USD,126.21132883876251
1983-01-01,新台幣NTD/USD,125.63795602041459
1983-02-01,新台幣NTD/USD,125.62850482011217
1983-03-01,新台幣NTD/USD,125.87423602797554
1983-04-01,新台幣NTD/USD,125.99080083170561
1983-05-01,新台幣NTD/USD,125.9372440299918
1983-06-01,新台幣NTD/USD,126.4287064457186
1983-07-01,新台幣NTD/USD,126.14202003654465
1983-08-01,新台幣NTD/USD,126.6019784512633
1983-09-01,新台幣NTD/USD,126.54212084934787
1983-10-01,新台幣NTD/USD,126.47911284733159
1983-11-01,新台幣NTD/USD,126.67128725348118
1983-12-01,新台幣NTD/USD,126.72169365509419
1984-01-01,新台幣NTD/USD,126.65553525297713
1984-02-01,新台幣NTD/USD,126.59567765106168
1984-03-01,新台幣NTD/USD,126.09161363493165
1984-04-01,新台幣NTD/USD,125.18114800579674
1984-05-01,新台幣NTD/USD,124.97322159914307
1984-06-01,新台幣NTD/USD,125.33551761073656
1984-07-01,新台幣NTD/USD,124.20137357444393
1984-08-01,新台幣NTD/USD,123.00107113603427
1984-09-01,新台幣NTD/USD,123.18064394178062
1984-10-01,新台幣NTD/USD,123.41062314913995
1984-11-01,新台幣NTD/USD,124.01234956839518
1984-12-01,新台幣NTD/USD,124.31793837817402
1985-01-01,新台幣NTD/USD,123.71306155881796
1985-02-01,新台幣NTD/USD,123.4547287505513
1985-03-01,新台幣NTD/USD,124.39669838069433
1985-04-01,新台幣NTD/USD,125.0015752000504
1985-05-01,新台幣NTD/USD,124.69913679037236
1985-06-01,新台幣NTD/USD,125.45838321466827
1985-07-01,新台幣NTD/USD,126.35624724339989
1985-08-01,新台幣NTD/USD,127.38327767626487
1985-09-01,新台幣NTD/USD,127.31081847394618
1985-10-01,新台幣NTD/USD,126.5011656480373
1985-11-01,新台幣NTD/USD,125.77027282464871
1985-12-01,新台幣NTD/USD,125.57179761829754
1986-01-01,新台幣NTD/USD,124.70858799067481
1986-02-01,新台幣NTD/USD,123.45787915065213
1986-03-01,新台幣NTD/USD,122.83409993069121
1986-04-01,新台幣NTD/USD,121.6999558943986
1986-05-01,新台幣NTD/USD,120.9123558691954
1986-06-01,新台幣NTD/USD,120.06174784197592
1986-07-01,新台幣NTD/USD,119.9325814378426
1986-08-01,新台幣NTD/USD,117.66114296515657
1986-09-01,新台幣NTD/USD,116.04498771343961
1986-10-01,新台幣NTD/USD,115.3046436897486
1986-11-01,新台幣NTD/USD,114.58005166656164
1986-12-01,新台幣NTD/USD,113.2631844244219
1987-01-01,新台幣NTD/USD,111.03270115304645
1987-02-01,新台幣NTD/USD,110.26400352844811
1987-03-01,新台幣NTD/USD,109.08575389074412
1987-04-01,新台幣NTD/USD,104.27509293680298
1987-05-01,新台幣NTD/USD,101.6728624535316
1987-06-01,新台幣NTD/USD,98.15386554092369
1987-07-01,新台幣NTD/USD,97.87347993195135
1987-08-01,新台幣NTD/USD,93.4786717913175
1987-09-01,新台幣NTD/USD,94.82389263436455
1987-10-01,新台幣NTD/USD,94.4615966227711
1987-11-01,新台幣NTD/USD,93.70865099867683
1987-12-01,新台幣NTD/USD,91.08436771469977
1988-01-01,新台幣NTD/USD,90.03213408102827
1988-02-01,新台幣NTD/USD,90.15184928485918
1988-03-01,新台幣NTD/USD,90.21800768697624
1988-04-01,新台幣NTD/USD,90.25266208808517
1988-05-01,新台幣NTD/USD,90.15184928485918
1988-06-01,新台幣NTD/USD,90.34402369100876
1988-07-01,新台幣NTD/USD,90.37552769201689
1988-08-01,新台幣NTD/USD,90.24951168798437
1988-09-01,新台幣NTD/USD,90.92369730955832
1988-10-01,新台幣NTD/USD,90.8008317056266
1988-11-01,新台幣NTD/USD,88.5829500346544
1988-12-01,新台幣NTD/USD,88.69636443828367
1989-01-01,新台幣NTD/USD,87.4771595992691
1989-02-01,新台幣NTD/USD,87.1306155881797
1989-03-01,新台幣NTD/USD,86.71791317497322
1989-04-01,新台幣NTD/USD,84.94423791821562
1989-05-01,新台幣NTD/USD,81.34333060298657
1989-06-01,新台幣NTD/USD,81.99546342385483
1989-07-01,新台幣NTD/USD,81.34648100308739
1989-08-01,新台幣NTD/USD,80.90542498897359
1989-09-01,新台幣NTD/USD,81.01253859240123
1989-10-01,新台幣NTD/USD,81.09444899502236
1989-11-01,新台幣NTD/USD,81.98286182345159
1989-12-01,新台幣NTD/USD,82.36090983554911
1990-01-01,新台幣NTD/USD,82.15613382899627
1990-02-01,新台幣NTD/USD,82.28845063323043
1990-03-01,新台幣NTD/USD,83.0224938567198
1990-04-01,新台幣NTD/USD,83.05399785772792
1990-05-01,新台幣NTD/USD,84.97889231932454
1990-06-01,新台幣NTD/USD,86.27685716085942
1990-07-01,新台幣NTD/USD,85.577468338479
1990-08-01,新台幣NTD/USD,85.97756915128221
1990-09-01,新台幣NTD/USD,86.00592275218952
1990-10-01,新台幣NTD/USD,85.96181715077816
1990-11-01,新台幣NTD/USD,85.82634994644319
1990-12-01,新台幣NTD/USD,85.55226513767248
1991-01-01,新台幣NTD/USD,85.627874740092
1991-02-01,新台幣NTD/USD,85.4325499338416
1991-03-01,新台幣NTD/USD,85.92086194946758
1991-04-01,新台幣NTD/USD,86.1224875559196
1991-05-01,新台幣NTD/USD,85.94921555037489
1991-06-01,新台幣NTD/USD,85.5806187385798
1991-07-01,新台幣NTD/USD,85.01354672043348
1991-08-01,新台幣NTD/USD,84.20074349442379
1991-09-01,新台幣NTD/USD,83.69037867809212
1991-10-01,新台幣NTD/USD,83.19576586226451
1991-11-01,新台幣NTD/USD,81.841093818915
1991-12-01,新台幣NTD/USD,81.151156196837
1992-01-01,新台幣NTD/USD,79.30187133765988
1992-02-01,新台幣NTD/USD,78.9143721252599
1992-03-01,新台幣NTD/USD,80.02331296074601
1992-04-01,新台幣NTD/USD,79.71457375086636
1992-05-01,新台幣NTD/USD,78.79465692142902
1992-06-01,新台幣NTD/USD,78.01650809652826
1992-07-01,新台幣NTD/USD,78.04486169743558
1992-08-01,新台幣NTD/USD,79.12229853191354
1992-09-01,新台幣NTD/USD,79.46254174280133
1992-10-01,新台幣NTD/USD,79.62951294814441
1992-11-01,新台幣NTD/USD,80.11152416356877
1992-12-01,新台幣NTD/USD,80.18083296578665
1993-01-01,新台幣NTD/USD,80.18713376598828
1993-02-01,新台幣NTD/USD,81.43784260601097
1993-03-01,新台幣NTD/USD,82.02381702476215
1993-04-01,新台幣NTD/USD,81.89780102072962
1993-05-01,新台幣NTD/USD,81.8662970197215
1993-06-01,新台幣NTD/USD,82.72320584714258
1993-07-01,新台幣NTD/USD,83.98966668766933
1993-08-01,新台幣NTD/USD,84.90328271690504
1993-09-01,新台幣NTD/USD,84.83712431478797
1993-10-01,新台幣NTD/USD,84.63549870833596
1993-11-01,新台幣NTD/USD,84.70165711045303
1993-12-01,新台幣NTD/USD,84.33621069875873
1994-01-01,新台幣NTD/USD,83.41629386932141
1994-02-01,新台幣NTD/USD,83.29972906559132
1994-03-01,新台幣NTD/USD,83.19576586226451
1994-04-01,新台幣NTD/USD,83.1453594606515
1994-05-01,新台幣NTD/USD,84.43072270178313
1994-06-01,新台幣NTD/USD,85.10805872345787
1994-07-01,新台幣NTD/USD,83.94241068615715
1994-08-01,新台幣NTD/USD,83.19261546216369
1994-09-01,新台幣NTD/USD,82.54993384159788
1994-10-01,新台幣NTD/USD,82.3073530338353
1994-11-01,新台幣NTD/USD,82.51212904038813
1994-12-01,新台幣NTD/USD,83.07605065843362
1995-01-01,新台幣NTD/USD,82.87127465188078
1995-02-01,新台幣NTD/USD,82.95948585470354
1995-03-01,新台幣NTD/USD,82.19708903030684
1995-04-01,新台幣NTD/USD,80.07371936235901
1995-05-01,新台幣NTD/USD,80.44861697435574
1995-06-01,新台幣NTD/USD,81.20156259845
1995-07-01,新台幣NTD/USD,82.69485224623526
1995-08-01,新台幣NTD/USD,85.78224434503181
1995-09-01,新台幣NTD/USD,86.37766996408544
1995-10-01,新台幣NTD/USD,84.79301871337658
1995-11-01,新台幣NTD/USD,85.85470354735051
1995-12-01,新台幣NTD/USD,86.02167475269358
1996-01-01,新台幣NTD/USD,86.34616596307731
1996-02-01,新台幣NTD/USD,86.56669397013421
1996-03-01,新台幣NTD/USD,86.34616596307731
1996-04-01,新台幣NTD/USD,85.60582193938629
1996-05-01,新台幣NTD/USD,86.08783315481065
1996-06-01,新台幣NTD/USD,87.14636758868376
1996-07-01,新台幣NTD/USD,86.81557557809842
1996-08-01,新台幣NTD/USD,86.60449877134396
1996-09-01,新台幣NTD/USD,86.61394997164639
1996-10-01,新台幣NTD/USD,86.66120597315859
1996-11-01,新台幣NTD/USD,86.62340117194883
1996-12-01,新台幣NTD/USD,86.62655157204965
1997-01-01,新台幣NTD/USD,86.48163316741227
1997-02-01,新台幣NTD/USD,86.76516917648541
1997-03-01,新台幣NTD/USD,86.73996597567891
1997-04-01,新台幣NTD/USD,86.98254678344149
1997-05-01,新台幣NTD/USD,87.48030999936992
1997-06-01,新台幣NTD/USD,87.82685401045931
1997-07-01,新台幣NTD/USD,88.13559322033898
1997-08-01,新台幣NTD/USD,90.4322348938315
1997-09-01,新台幣NTD/USD,90.12664608405268
1997-10-01,新台幣NTD/USD,92.6217629638964
1997-11-01,新台幣NTD/USD,99.63770398840653
1997-12-01,新台幣NTD/USD,101.87763846008444
1998-01-01,新台幣NTD/USD,106.6410434125134
1998-02-01,新台幣NTD/USD,103.32682250645833
1998-03-01,新台幣NTD/USD,102.31239367399658
1998-04-01,新台幣NTD/USD,103.88759372440299
1998-05-01,新台幣NTD/USD,105.43128977380127
1998-06-01,新台幣NTD/USD,108.52498267279944
1998-07-01,新台幣NTD/USD,108.26034906433115
1998-08-01,新台幣NTD/USD,109.28107869699453
1998-09-01,新台幣NTD/USD,108.90303068489698
1998-10-01,新台幣NTD/USD,104.03251212904038
1998-11-01,新台幣NTD/USD,102.44471047823073
1998-12-01,新台幣NTD/USD,101.73272005544705
1999-01-01,新台幣NTD/USD,101.59410245101125
1999-02-01,新台幣NTD/USD,102.56127528196079
1999-03-01,新台幣NTD/USD,104.31919853821434
1999-04-01,新台幣NTD/USD,103.62611051603554
1999-05-01,新台幣NTD/USD,103.19450570222418
1999-06-01,新台幣NTD/USD,102.33444647470226
1999-07-01,新台幣NTD/USD,101.6728624535316
1999-08-01,新台幣NTD/USD,100.81280322600969
1999-09-01,新台幣NTD/USD,100.18587360594795
1999-10-01,新台幣NTD/USD,100.07876000252031
1999-11-01,新台幣NTD/USD,99.9779471992943
1999-12-01,新台幣NTD/USD,99.59044798689433
2000-01-01,新台幣NTD/USD,97.03547350513514
2000-02-01,新台幣NTD/USD,96.78659189717094
2000-03-01,新台幣NTD/USD,96.71413269485225
2000-04-01,新台幣NTD/USD,96.05569907378236
2000-05-01,新台幣NTD/USD,96.84014869888475
2000-06-01,新台幣NTD/USD,97.05752630584084
2000-07-01,新台幣NTD/USD,97.47967991934976
2000-08-01,新台幣NTD/USD,97.91443513326192
2000-09-01,新台幣NTD/USD,98.27043034465378
2000-10-01,新台幣NTD/USD,100.27408480877071
2000-11-01,新台幣NTD/USD,102.14857286875431
2000-12-01,新台幣NTD/USD,104.22783693529078
2001-01-01,新台幣NTD/USD,102.98342889546971
2001-02-01,新台幣NTD/USD,101.82093125826981
2001-03-01,新台幣NTD/USD,102.66208808518682
2001-04-01,新台幣NTD/USD,103.70487051855586
2001-05-01,新台幣NTD/USD,104.7539537521265
2001-06-01,新台幣NTD/USD,107.96736185495557
2001-07-01,新台幣NTD/USD,109.56776510616851
2001-08-01,新台幣NTD/USD,109.05109948963518
2001-09-01,新台幣NTD/USD,108.96288828681244
2001-10-01,新台幣NTD/USD,108.84317308298152
2001-11-01,新台幣NTD/USD,108.67620187763846
2001-12-01,新台幣NTD/USD,109.3031314977002
2002-01-01,新台幣NTD/USD,110.33331233066599
2002-02-01,新台幣NTD/USD,110.47192993510176
2002-03-01,新台幣NTD/USD,110.32071073026275
2002-04-01,新台幣NTD/USD,109.98991871967738
2002-05-01,新台幣NTD/USD,108.55963707390839
2002-06-01,新台幣NTD/USD,107.07579862642555
2002-07-01,新台幣NTD/USD,105.23596496755087
2002-08-01,新台幣NTD/USD,107.04744502551824
2002-09-01,新台幣NTD/USD,108.96918908701406
2002-10-01,新台幣NTD/USD,110.10963392350828
2002-11-01,新台幣NTD/USD,109.3503874992124
2002-12-01,新台幣NTD/USD,109.78514271312456
2003-01-01,新台幣NTD/USD,109.02589628882868
2003-02-01,新台幣NTD/USD,109.59296830697498
2003-03-01,新台幣NTD/USD,109.39134270052296
2003-04-01,新台幣NTD/USD,109.70953311070505
2003-05-01,新台幣NTD/USD,109.36928989981726
2003-06-01,新台幣NTD/USD,109.07630269044168
2003-07-01,新台幣NTD/USD,108.42416986957342
2003-08-01,新台幣NTD/USD,108.1689874614076
2003-09-01,新台幣NTD/USD,107.10100182723205
2003-10-01,新台幣NTD/USD,106.78596181715079
2003-11-01,新台幣NTD/USD,107.27112343267594
2003-12-01,新台幣NTD/USD,107.29632663348245
2004-01-01,新台幣NTD/USD,106.12752819608089
2004-02-01,新台幣NTD/USD,104.678344149707
2004-03-01,新台幣NTD/USD,104.92722575767121
2004-04-01,新台幣NTD/USD,103.98210572742738
2004-05-01,新台幣NTD/USD,105.55100497763215
2004-06-01,新台幣NTD/USD,105.98891059164515
2004-07-01,新台幣NTD/USD,106.77020981664671
2004-08-01,新台幣NTD/USD,107.48850103963204
2004-09-01,新台幣NTD/USD,106.86157141957028
2004-10-01,新台幣NTD/USD,106.50872660827926
2004-11-01,新台幣NTD/USD,103.25121290403881
2004-12-01,新台幣NTD/USD,101.52479364879339
2005-01-01,新台幣NTD/USD,100.62062881986012
2005-02-01,新台幣NTD/USD,99.2880095772163
2005-03-01,新台幣NTD/USD,98.1790687417302
2005-04-01,新台幣NTD/USD,99.310062377922
2005-05-01,新台幣NTD/USD,98.61697435574318
2005-06-01,新台幣NTD/USD,98.83120156259845
2005-07-01,新台幣NTD/USD,100.56392161804548
2005-08-01,新台幣NTD/USD,101.1624976371999
2005-09-01,新台幣NTD/USD,103.72377291916072
2005-10-01,新台幣NTD/USD,105.5100497763216
2005-11-01,新台幣NTD/USD,105.79043538529393
2005-12-01,新台幣NTD/USD,104.90517295696553
2006-01-01,新台幣NTD/USD,101.14989603679668
2006-02-01,新台幣NTD/USD,101.98160166341125
2006-03-01,新台幣NTD/USD,102.35334887530716
2006-04-01,新台幣NTD/USD,101.7925776573625
2006-05-01,新台幣NTD/USD,100.06300800201626
2006-06-01,新台幣NTD/USD,102.32499527439984
2006-07-01,新台幣NTD/USD,102.80385608972338
2006-08-01,新台幣NTD/USD,103.3016193056518
2006-09-01,新台幣NTD/USD,103.67021611744691
2006-10-01,新台幣NTD/USD,104.61218574758995
2006-11-01,新台幣NTD/USD,103.40873290907943
2006-12-01,新台幣NTD/USD,102.46046247873481
2007-01-01,新台幣NTD/USD,103.23231050343394
2007-02-01,新台幣NTD/USD,103.86554092369731
2007-03-01,新台幣NTD/USD,104.00100812803225
